TransactionID,CustomerID,Quantity,Price,Discount,CategoryID,StoreRegion
115266,53085,47,825.12,0.15,10,South
115267,27472,71,1458.33,0.00,2,West
115268,28572,88,604.97,0.00,41,North
115269,80739,15,367.07,0.00,39,Central
115270,56251,27,1330.74,0.10,5,South
115271,16174,45,495.07,0.10,48,South
115272,34898,78,1291.26,0.15,2,Central
115273,71523,90,705.44,0.10,7,South
115274,35927,97,1456.40,0.25,1,Central
115275,1195,79,738.54,0.25,48,South
115276,10436,48,1307.84,0.10,3,West
115277,12165,35,1191.12,0.30,30,West
115278,33733,88,247.69,0.00,49,North
115279,48233,93,7.75,0.10,26,Central
115280,53198,50,700.86,0.00,23,East
115281,13223,84,1044.82,0.30,43,East
115282,29152,13,540.87,0.30,43,West
115283,82844,89,240.27,0.25,5,West
115284,73421,57,385.89,0.15,34,West
115285,55082,3,436.77,0.00,32,Central
115286,65842,81,910.88,0.15,13,Central
115287,89417,54,347.41,0.05,26,South
115288,60114,9,1258.38,0.05,13,West
115289,85215,55,974.62,0.30,13,West
115290,80928,38,262.48,0.30,26,Central
115291,35219,45,873.32,0.30,27,North
115292,98418,12,723.38,0.00,23,East
115293,382,55,463.36,0.25,30,Central
115294,81669,41,962.80,0.25,9,West
115295,77336,43,299.47,0.05,39,West
115296,35180,49,1203.93,0.30,2,West
115297,27398,43,1314.39,0.00,44,West
115298,27351,37,552.27,0.20,28,Central
115299,74226,31,334.47,0.00,44,East
115300,25455,5,316.88,0.25,34,Central
115301,159,89,782.52,0.30,13,East
115302,56133,58,949.28,0.25,5,Central
115303,56294,30,175.33,0.25,24,West
115304,8972,1,36.41,0.00,10,West
115305,80532,18,453.14,0.25,12,North
115306,27566,61,1385.58,0.20,3,North
115307,61877,98,1266.84,0.00,32,North
115308,99583,89,917.91,0.20,35,North
115309,3647,7,35.22,0.30,42,East
115310,1265,48,874.08,0.05,6,Central
115311,8141,34,1493.78,0.15,37,West
115312,33377,72,216.78,0.25,10,Central
115313,2579,61,1445.34,0.30,4,East
115314,73250,19,1253.85,0.00,27,East
115315,33031,41,1079.48,0.15,3,West
115316,18364,56,1154.44,0.30,18,North
115317,50254,56,1248.88,0.00,12,Central
115318,6390,89,875.82,0.05,2,South
115319,54781,83,38.34,0.00,13,East
115320,41359,40,521.48,0.25,49,West
115321,29942,74,730.56,0.20,7,South
115322,44135,58,835.69,0.25,48,Central
115323,81162,63,1167.60,0.00,30,East
115324,79310,22,1012.76,0.05,41,Central
115325,60961,41,59.64,0.05,19,South
115326,40300,69,1434.54,0.15,12,South
115327,56687,26,1361.86,0.20,41,East
115328,49641,38,670.92,0.10,22,East
115329,44268,13,160.44,0.10,20,South
115330,40417,40,352.54,0.05,19,Central
115331,79921,60,339.50,0.30,6,North
115332,89183,84,313.84,0.10,27,Central
115333,87628,62,611.37,0.30,25,West
115334,25791,46,1359.84,0.30,46,Central
115335,53479,1,1474.72,0.05,18,East
115336,69075,38,437.58,0.05,50,South
115337,18860,15,951.73,0.20,15,West
115338,19468,58,891.19,0.05,8,South
115339,34637,34,1399.81,0.30,48,North
115340,82329,90,1180.85,0.20,47,South
115341,94728,62,979.18,0.05,44,West
115342,50272,11,8.25,0.00,38,North
115343,59117,45,42.82,0.20,34,East
115344,97206,86,1207.83,0.15,20,Central
115345,63693,60,381.55,0.25,43,North
115346,71160,71,1018.90,0.20,23,North
115347,6931,94,1299.26,0.20,7,Central
115348,35129,39,1369.18,0.20,20,Central
115349,44230,21,860.95,0.00,19,West
115350,12444,53,889.83,0.05,39,East
115351,11417,56,838.22,0.10,29,East
115352,66342,20,873.42,0.25,36,West
115353,60953,74,1361.34,0.15,3,Central
115354,55503,22,1089.58,0.15,49,South
115355,57761,74,68.02,0.25,5,South
115356,43810,81,939.76,0.25,2,East
115357,95034,88,48.14,0.00,34,Central
115358,87044,66,427.94,0.20,27,North
115359,26696,28,518.88,0.00,7,West
115360,69895,11,1124.19,0.20,40,South
115361,60492,26,99.44,0.15,49,West
115362,83760,9,674.14,0.20,45,Central
115363,50432,2,952.33,0.30,37,West
115364,90334,28,1490.35,0.30,42,East
115365,17131,38,202.27,0.15,44,South
115366,19449,13,616.77,0.00,43,West
115367,93575,78,378.65,0.20,17,Central
115368,3314,12,136.76,0.00,22,North
115369,33666,22,112.00,0.20,26,North
115370,41132,94,569.24,0.15,2,North
115371,54451,28,728.74,0.15,32,East
115372,82477,93,659.31,0.10,39,South
115373,97637,31,210.42,0.05,21,West
115374,90780,81,1457.18,0.00,24,East
115375,26909,28,720.35,0.25,12,North
115376,80032,89,1186.91,0.15,49,North
115377,72631,12,733.43,0.10,33,West
115378,28999,33,488.41,0.00,16,North
115379,96180,73,65.54,0.00,4,East
115380,22333,40,918.45,0.25,24,West
115381,22365,92,403.58,0.25,6,Central
115382,54768,47,604.97,0.15,46,East
115383,40911,32,105.18,0.25,19,Central
115384,84257,71,1223.70,0.15,16,North
115385,12267,8,1357.57,0.05,14,North
115386,29586,42,266.60,0.20,28,North
115387,30933,75,1136.61,0.00,26,Central
115388,49161,65,1325.19,0.00,30,North
115389,19392,74,847.72,0.05,35,East
115390,37059,92,893.37,0.05,9,North
115391,93232,37,1039.11,0.25,29,North
115392,32789,100,766.80,0.15,47,North
115393,58105,77,1420.63,0.25,19,Central
115394,8469,5,1489.64,0.30,8,East
115395,15597,32,368.88,0.15,41,West
115396,42752,25,211.47,0.00,26,North
115397,97007,26,1136.25,0.00,9,West
115398,79011,81,1156.45,0.10,44,West
115399,38053,95,852.22,0.10,31,Central
115400,80072,59,1268.20,0.20,21,South
115401,29385,62,1407.16,0.00,13,Central
115402,6580,42,449.94,0.20,48,Central
115403,57462,72,435.65,0.10,17,North
115404,68165,6,548.52,0.25,18,West
115405,20903,64,775.84,0.05,16,North
115406,10630,2,1228.36,0.25,44,Central
115407,31160,65,1245.50,0.00,39,East
115408,74304,30,259.59,0.00,7,South
115409,83012,40,1216.11,0.00,44,South
115410,15172,3,910.38,0.00,37,East
115411,78926,14,1108.43,0.05,34,North
115412,60874,76,964.21,0.25,37,North
115413,84341,4,123.64,0.25,25,North
115414,48854,30,435.24,0.25,11,Central
115415,80106,56,573.18,0.30,49,Central
115416,97886,85,576.80,0.05,40,Central
115417,22386,99,539.41,0.10,2,South
115418,38172,40,301.69,0.25,10,North
115419,36096,9,1155.67,0.00,39,South
115420,9033,33,282.57,0.15,8,East
115421,9410,9,1126.39,0.25,42,North
115422,99644,26,1384.09,0.10,1,West
115423,36490,68,849.21,0.25,33,Central
115424,48919,7,495.08,0.05,49,West
115425,69503,94,30.99,0.25,40,Central
115426,84413,80,524.04,0.05,23,West
115427,12962,61,332.76,0.00,28,Central
115428,64452,76,14.99,0.25,11,Central
115429,24550,58,1428.34,0.30,31,Central
115430,68847,25,913.38,0.10,28,North
115431,80945,3,109.02,0.30,34,East
115432,77608,89,87.49,0.10,27,North
115433,36642,67,107.62,0.15,48,Central
115434,31038,11,508.73,0.20,28,East
115435,60633,46,1465.84,0.00,40,West
115436,75147,14,208.27,0.15,31,East
115437,25608,51,434.75,0.15,29,North
115438,736,76,1235.57,0.15,34,Central
115439,67840,59,888.64,0.30,41,Central
115440,56079,93,10.45,0.15,16,South
115441,3994,100,616.01,0.25,31,Central
115442,7757,69,174.75,0.00,29,East
115443,84096,94,347.30,0.30,8,East
115444,67794,75,547.10,0.15,38,Central
115445,6042,15,279.41,0.00,2,South
115446,63635,77,969.91,0.00,19,South
115447,924,93,649.52,0.00,29,Central
115448,39860,88,165.97,0.30,49,North
115449,23210,81,1132.84,0.15,28,South
115450,72652,41,365.33,0.30,49,South
115451,90473,19,1002.57,0.05,35,Central
115452,26308,47,174.16,0.00,35,West
115453,13146,89,1225.93,0.15,30,East
115454,52670,30,568.89,0.20,17,South
115455,38793,73,1071.38,0.25,22,Central
115456,42013,96,432.94,0.20,21,South
115457,23957,67,702.88,0.25,20,South
115458,87320,37,1005.84,0.20,2,South
115459,31016,39,556.24,0.20,11,Central
115460,44847,60,584.45,0.10,40,East
115461,59305,31,1057.60,0.00,49,Central
115462,2605,85,617.02,0.30,43,North
115463,13140,62,1158.36,0.00,40,East
115464,32293,51,600.06,0.15,38,East
115465,48704,39,1252.59,0.15,36,South
115466,30462,85,202.70,0.05,2,North
115467,68281,75,940.32,0.05,11,West
115468,27540,37,670.75,0.20,6,South
115469,93479,33,1087.49,0.30,44,North
115470,25854,37,1143.38,0.30,35,East
115471,12320,42,1396.59,0.25,35,South
115472,77886,9,1172.57,0.15,38,West
115473,12393,53,655.88,0.10,43,North
115474,88737,46,494.77,0.00,14,Central
115475,78991,3,1428.98,0.05,27,West
115476,18839,38,1122.94,0.05,10,North
115477,89788,63,681.82,0.30,8,East
115478,40278,53,1071.08,0.30,36,Central
115479,3493,53,39.31,0.00,25,North
115480,28991,36,354.66,0.15,26,East
115481,15221,43,1359.70,0.00,33,East
115482,8821,27,879.12,0.30,11,East
115483,71881,71,1428.81,0.20,38,East
115484,64514,26,350.08,0.10,25,West
115485,78052,38,1444.88,0.10,30,West
115486,76836,3,208.61,0.20,33,West
115487,1527,40,803.13,0.25,3,East
115488,81971,25,290.75,0.05,42,Central
115489,45179,54,1447.05,0.20,43,West
115490,19709,55,1158.81,0.15,9,West
115491,72655,72,221.18,0.00,23,West
115492,54505,49,818.79,0.00,13,South
115493,13637,54,549.70,0.05,47,East
115494,26951,6,1208.28,0.20,4,East
115495,93235,21,640.73,0.15,20,Central
115496,95178,13,712.85,0.20,21,West
115497,1493,100,798.82,0.25,16,North
115498,77977,5,42.88,0.15,12,South
115499,95958,50,1271.13,0.15,43,East
115500,80310,94,515.60,0.15,48,Central
115501,61983,92,113.23,0.30,43,East
115502,25069,73,600.47,0.10,21,Central
115503,41670,52,1011.08,0.20,33,East
115504,87352,45,91.96,0.00,50,North
115505,68231,13,462.06,0.00,23,East
115506,39205,89,862.92,0.15,20,East
115507,66533,67,29.58,0.20,18,West
115508,42966,4,649.21,0.15,3,East
115509,74501,16,556.26,0.15,23,East
115510,8875,71,170.84,0.00,45,East
115511,13871,97,1222.44,0.25,42,East
115512,20100,37,734.96,0.00,37,West
115513,57987,49,1079.62,0.30,41,West
115514,10279,92,624.87,0.20,30,West
115515,18410,100,1351.09,0.30,48,North
115516,62647,71,1195.89,0.05,15,West
115517,5860,42,1165.42,0.00,10,West
115518,33278,23,149.97,0.10,38,East
115519,55134,76,910.49,0.15,10,Central
115520,52388,99,655.31,0.20,30,East
115521,49509,10,60.82,0.20,50,North
115522,38155,87,1252.22,0.10,8,South
115523,89885,82,826.40,0.20,20,West
115524,96275,36,1208.03,0.25,24,West
115525,23569,97,1368.26,0.20,39,West
115526,93767,41,1244.90,0.10,28,South
115527,19665,16,982.04,0.25,41,North
115528,21632,35,694.02,0.15,13,South
115529,54938,7,567.76,0.30,42,Central
115530,17589,47,146.06,0.25,13,East
115531,96837,49,231.69,0.15,10,East
115532,45093,7,684.95,0.10,23,East
115533,17414,50,1363.60,0.05,4,West
115534,68435,57,1378.05,0.20,38,South
115535,68782,29,163.76,0.20,1,Central
115536,30869,94,153.10,0.15,4,North
115537,58973,80,1078.57,0.10,14,West
115538,11603,20,555.61,0.20,28,South
115539,75584,19,263.00,0.05,14,North
115540,65769,58,1351.34,0.10,49,South
115541,41344,53,1334.56,0.15,31,West
115542,74270,95,947.48,0.10,20,East
115543,79282,63,562.76,0.05,28,Central
115544,37294,45,1212.07,0.00,6,East
115545,47689,51,245.58,0.25,14,North
115546,74550,47,1182.07,0.15,17,Central
115547,46316,29,762.04,0.05,43,West
115548,37431,31,643.51,0.10,17,West
115549,33186,52,1274.44,0.10,10,South
115550,41575,22,1191.48,0.10,26,West
115551,54858,50,483.91,0.10,22,Central
115552,64998,42,947.85,0.15,49,West
115553,51701,100,473.61,0.15,20,South
115554,8282,54,156.83,0.05,11,Central
115555,62859,40,588.49,0.20,9,North
115556,45109,25,72.52,0.20,31,Central
115557,81440,67,225.15,0.15,49,East
115558,28588,30,1303.65,0.20,31,Central
115559,74316,1,926.77,0.10,39,North
115560,69428,51,986.01,0.15,37,South
115561,54683,33,1389.87,0.25,15,West
115562,70832,48,942.77,0.00,30,South
115563,7638,78,1290.29,0.25,31,South
115564,44931,47,576.62,0.30,14,East
115565,34975,45,692.38,0.20,14,East
115566,7323,89,1053.12,0.00,43,East
115567,44501,25,634.27,0.25,40,South
115568,30163,84,599.59,0.15,46,East
115569,22266,42,1211.81,0.15,17,North
115570,97699,46,431.88,0.25,5,North
115571,45318,88,862.38,0.20,8,West
115572,51126,26,1329.88,0.05,20,South
115573,73674,44,485.17,0.00,43,North
115574,53418,18,911.63,0.00,27,Central
115575,83130,74,46.32,0.15,14,North
115576,8933,2,890.39,0.25,40,West
115577,37132,55,1214.45,0.05,6,South
115578,77170,90,1142.79,0.00,7,Central
115579,25858,94,874.40,0.15,19,Central
115580,18343,30,831.39,0.05,45,North
115581,3444,27,1376.61,0.10,12,North
115582,6851,44,67.56,0.15,13,West
115583,52730,67,151.50,0.05,37,South
115584,52595,97,545.07,0.25,47,Central
115585,67799,83,1354.24,0.30,33,North
115586,57182,17,210.81,0.20,40,North
115587,69169,15,326.97,0.05,16,East
115588,18990,33,1453.35,0.05,34,East
115589,82976,71,519.51,0.10,19,Central
115590,57203,55,796.97,0.00,17,East
115591,77276,50,808.86,0.25,31,East
115592,18197,80,1284.02,0.30,16,Central
115593,21985,44,1079.90,0.05,3,West
115594,20919,79,78.79,0.20,5,West
115595,97163,11,280.53,0.20,11,Central
115596,40666,55,787.18,0.20,22,South
115597,68606,29,116.75,0.00,5,North
115598,630,4,568.13,0.15,37,Central
115599,55830,43,38.50,0.20,45,Central
115600,78307,94,154.27,0.25,31,South
115601,37761,81,732.24,0.30,19,South
115602,96320,51,1120.16,0.05,32,East
115603,77536,1,943.67,0.30,11,West
115604,58699,3,538.80,0.30,10,East
115605,17608,78,90.39,0.15,46,West
115606,14131,5,1449.52,0.25,28,East
115607,71968,55,138.39,0.30,35,West
115608,792,91,625.77,0.30,5,North
115609,22257,77,1152.95,0.10,13,Central
115610,84063,17,916.92,0.00,29,East
115611,90728,74,587.16,0.10,19,West
115612,62285,46,71.16,0.20,23,Central
115613,73223,4,851.42,0.25,33,East
115614,78462,11,642.15,0.20,9,West
115615,69255,94,1494.62,0.10,20,South
115616,95084,46,307.13,0.15,14,South
115617,69055,72,786.93,0.10,17,North
115618,55288,14,454.47,0.00,45,North
115619,11868,5,846.84,0.25,47,North
115620,73461,81,1127.90,0.00,1,South
115621,76776,71,921.50,0.25,3,West
115622,52006,39,894.09,0.30,44,West
115623,13370,34,986.88,0.30,34,Central
115624,8043,70,191.49,0.15,27,East
115625,90802,82,354.80,0.00,33,North
115626,957,38,917.31,0.15,8,North
115627,79321,66,1277.17,0.25,36,South
115628,53450,97,655.56,0.20,16,East
115629,46732,2,151.23,0.25,20,West
115630,86835,81,633.26,0.05,47,West
115631,768,99,378.92,0.30,26,South
115632,90692,58,833.74,0.20,40,Central
115633,75664,57,513.67,0.05,40,South
115634,27008,58,195.68,0.05,13,South
115635,43764,30,910.33,0.05,40,Central
115636,95577,42,457.40,0.10,28,South
115637,90031,46,1355.11,0.05,13,East
115638,6364,6,219.48,0.00,26,South
115639,30622,51,323.64,0.10,44,Central
115640,95807,52,697.53,0.05,29,Central
115641,56412,33,213.18,0.25,6,East
115642,96422,55,714.38,0.25,41,East
115643,4271,52,598.35,0.00,19,East
115644,23831,33,1052.50,0.00,25,North
115645,88255,97,672.66,0.15,40,North
115646,61545,20,122.46,0.15,40,Central
115647,58798,58,388.77,0.20,43,North
115648,86021,49,428.28,0.05,30,North
115649,54088,28,574.80,0.10,20,East
115650,14699,80,272.37,0.15,29,North
115651,74479,22,110.53,0.10,46,East
115652,34012,50,826.38,0.25,25,North
115653,36950,64,441.87,0.15,30,Central
115654,35775,30,1481.31,0.30,29,East
115655,50280,13,1106.98,0.25,37,Central
115656,22099,29,844.05,0.05,38,East
115657,40202,27,675.55,0.25,27,West
115658,46050,65,316.21,0.10,39,West
115659,546,24,1138.89,0.05,13,East
115660,42250,87,440.80,0.05,49,West
115661,29021,76,1047.65,0.00,9,North
115662,30208,49,749.32,0.20,7,South
115663,83506,40,1173.95,0.00,15,North
115664,79818,14,1419.79,0.10,21,West
115665,75458,78,1451.54,0.20,36,Central
115666,84434,6,1117.94,0.05,42,Central
115667,95073,78,189.19,0.25,7,Central
115668,86008,18,152.68,0.10,2,East
115669,36755,76,1266.74,0.20,45,East
115670,35444,36,178.25,0.30,30,North
115671,49856,73,1422.89,0.15,30,North
115672,54150,94,1144.01,0.00,5,West
115673,86011,3,347.48,0.05,37,East
115674,23243,44,1088.45,0.05,4,South
115675,40640,9,707.29,0.00,33,East
115676,92506,76,36.04,0.25,9,Central
115677,5968,22,292.11,0.10,3,East
115678,79303,64,397.49,0.15,40,East
115679,82804,18,1214.02,0.15,27,North
115680,68548,64,791.64,0.00,34,Central
115681,66718,64,1364.98,0.15,17,North
115682,33959,85,518.70,0.25,17,Central
115683,41611,9,1374.63,0.10,13,South
115684,23943,33,1480.23,0.10,30,North
115685,37758,89,1013.74,0.15,23,East
115686,92178,89,1162.16,0.15,8,Central
115687,28028,37,1193.06,0.15,49,East
115688,30330,7,511.70,0.30,35,West
115689,65627,26,555.47,0.20,43,Central
115690,62633,59,757.65,0.10,10,West
115691,3096,31,471.39,0.30,27,South
115692,24600,71,399.44,0.00,6,West
115693,62487,10,1442.30,0.05,15,North
115694,60284,72,943.71,0.10,13,West
115695,99054,59,1038.15,0.15,45,East
115696,59351,57,457.40,0.00,7,West
115697,99653,81,1151.65,0.10,3,West
115698,20267,18,375.95,0.05,12,Central
115699,87985,68,1226.98,0.05,37,Central
115700,11116,65,1494.99,0.00,48,Central
115701,77042,46,1425.22,0.15,42,West
115702,87842,96,1488.79,0.20,12,South
115703,29270,13,1454.25,0.25,47,East
115704,17834,96,260.93,0.25,43,West
115705,90676,62,476.84,0.05,3,South
115706,34539,8,1419.99,0.10,46,North
115707,49437,85,589.35,0.10,37,South
115708,36463,77,1446.85,0.30,41,East
115709,72771,14,771.09,0.20,48,East
115710,99016,96,1234.27,0.05,24,North
115711,89506,14,1442.84,0.20,2,North
115712,70354,36,296.10,0.05,24,Central
115713,99766,66,1382.81,0.00,29,East
115714,60812,2,1195.69,0.10,36,Central
115715,22522,60,215.92,0.00,11,North
115716,55248,66,1056.54,0.25,45,West
115717,96632,33,1433.54,0.30,27,West
115718,73725,57,207.67,0.20,4,South
115719,96537,54,81.96,0.25,34,South
115720,23373,59,626.33,0.25,39,South
115721,4759,72,605.08,0.15,42,West
115722,70273,25,522.91,0.15,15,Central
115723,68429,69,1455.52,0.10,39,Central
115724,35223,89,31.73,0.15,46,South
115725,87252,16,31.06,0.20,23,East
115726,20896,37,892.36,0.15,41,Central
115727,70361,29,385.05,0.05,49,North
115728,4212,94,15.39,0.10,11,South
115729,80270,79,796.99,0.10,33,East
115730,38734,77,1153.17,0.00,36,East
115731,7756,34,1493.03,0.15,38,Central
115732,88608,80,593.60,0.20,33,West
115733,51214,7,558.93,0.30,11,East
115734,30340,49,1004.40,0.30,40,East
115735,60708,10,193.02,0.30,6,North
115736,57364,5,36.61,0.20,1,North
115737,11075,84,177.63,0.30,50,East
115738,11632,27,1275.83,0.30,45,North
115739,37955,94,1205.79,0.00,7,Central
115740,48170,53,1098.40,0.00,34,North
115741,25199,76,180.52,0.20,49,Central
115742,79829,53,160.01,0.25,39,East
115743,86408,38,1158.46,0.25,6,East
115744,77453,85,1021.85,0.25,1,North
115745,45495,38,1346.96,0.30,25,North
115746,37832,71,332.92,0.25,9,East
115747,22273,21,1470.15,0.00,15,North
115748,90548,97,110.89,0.30,14,East
115749,78007,85,80.52,0.30,35,West
115750,35365,34,786.05,0.15,16,North
115751,22232,59,850.14,0.20,38,Central
115752,60823,69,866.26,0.05,9,North
115753,28794,70,1094.23,0.00,7,West
115754,98560,79,844.21,0.25,21,South
115755,39709,91,242.88,0.25,9,South
115756,52139,44,777.80,0.25,5,North
115757,95005,27,439.79,0.20,20,Central
115758,32853,42,713.27,0.00,1,North
115759,40428,61,499.81,0.20,17,East
115760,5337,64,53.46,0.05,42,North
115761,47661,10,675.48,0.30,1,West
115762,36443,16,529.90,0.30,35,South
115763,70800,65,1436.72,0.05,25,East
115764,62436,35,613.48,0.20,40,East
115765,87655,53,259.70,0.05,48,South
115766,47147,44,550.52,0.20,13,South
115767,93300,46,263.84,0.05,37,East
115768,41038,30,1198.42,0.05,41,North
115769,76796,38,737.53,0.15,50,Central
115770,11021,58,1485.44,0.05,46,Central
115771,77947,19,681.76,0.00,41,North
115772,30350,13,994.45,0.00,5,Central
115773,79402,56,894.00,0.25,31,East
115774,6304,19,502.94,0.10,25,South
115775,81327,72,500.46,0.00,12,Central
115776,39805,15,402.77,0.15,25,North
115777,62187,3,411.27,0.25,4,West
115778,28046,77,1166.60,0.25,49,Central
115779,95993,6,1493.24,0.15,37,South
115780,90792,75,481.24,0.20,44,East
115781,56792,35,1246.69,0.00,1,North
115782,26169,42,44.86,0.30,17,South
115783,49228,21,737.45,0.00,4,Central
115784,64377,87,452.01,0.05,22,North
115785,10643,4,973.69,0.25,14,North
115786,77641,38,686.70,0.05,32,South
115787,50591,72,26.78,0.30,47,North
115788,40086,88,390.47,0.10,18,East
115789,67001,73,1339.30,0.10,42,East
115790,4325,48,308.02,0.00,47,Central
115791,808,21,394.75,0.10,10,Central
115792,97397,67,325.20,0.30,26,West
115793,11000,39,840.01,0.10,13,Central
115794,73304,5,1258.75,0.30,48,East
115795,29060,95,524.27,0.00,11,Central
115796,11064,86,970.98,0.30,45,South
115797,95981,33,1396.97,0.00,20,West
115798,85548,39,1139.64,0.20,28,North
115799,16318,2,280.47,0.10,12,North
115800,3969,60,1415.24,0.20,43,South
115801,96174,26,626.44,0.15,27,East
115802,88522,10,802.11,0.00,16,East
115803,30442,67,886.46,0.00,37,North
115804,38248,67,70.53,0.05,23,North
115805,82268,56,719.56,0.25,36,North
115806,55549,79,1364.16,0.20,41,East
115807,22457,52,1046.70,0.00,50,North
115808,69278,72,1067.91,0.05,45,East
115809,81787,68,1417.62,0.30,30,Central
115810,33416,11,598.09,0.25,27,West
115811,69105,19,576.69,0.20,30,West
115812,46693,66,246.71,0.10,16,North
115813,45618,40,418.30,0.30,2,Central
115814,95865,49,441.23,0.30,48,South
115815,68931,70,1385.28,0.05,44,Central
115816,72688,94,1130.06,0.10,17,West
115817,62722,61,1101.97,0.25,14,South
115818,84821,82,253.48,0.25,24,East
115819,265,59,1217.83,0.20,45,West
115820,47728,34,767.51,0.30,24,South
115821,32005,99,1043.03,0.30,31,North
115822,28988,47,1146.11,0.15,17,East
115823,72062,41,601.72,0.10,41,North
115824,63372,96,1479.48,0.30,31,North
115825,20155,26,985.55,0.25,32,West
115826,13956,94,1258.60,0.10,32,West
115827,11688,82,167.85,0.20,50,West
115828,77434,21,254.67,0.05,26,East
115829,93790,16,915.13,0.00,32,East
115830,33387,17,154.34,0.00,21,North
115831,93401,8,117.71,0.30,17,East
115832,75326,58,1477.35,0.25,11,Central
115833,57602,36,277.49,0.15,44,South
115834,88672,23,65.95,0.20,36,West
115835,28823,37,816.53,0.25,11,West
115836,25842,3,135.91,0.30,49,East
115837,76592,35,507.67,0.10,23,Central
115838,92175,57,31.14,0.10,8,South
115839,50583,95,585.64,0.15,44,South
115840,67252,76,432.58,0.05,48,East
115841,58356,15,1077.05,0.30,47,South
115842,18089,38,910.23,0.10,32,West
115843,44264,15,771.56,0.00,41,Central
115844,23694,96,795.11,0.00,27,West
115845,90198,65,1432.01,0.00,45,Central
115846,53198,82,1247.01,0.05,48,North
115847,19278,64,672.98,0.00,35,Central
115848,57473,18,1100.78,0.20,5,South
115849,59936,35,793.64,0.05,36,West
115850,38895,16,1124.71,0.10,32,West
115851,18815,7,518.80,0.00,6,West
115852,44206,60,658.01,0.25,16,North
115853,20081,21,1210.92,0.30,21,North
115854,39976,3,572.44,0.00,5,Central
115855,30500,73,1183.47,0.15,21,North
115856,21786,59,968.86,0.20,33,East
115857,94852,5,1162.07,0.10,31,West
115858,4361,52,716.74,0.30,43,Central
115859,3565,23,955.17,0.00,23,Central
115860,67447,21,340.80,0.30,25,Central
115861,77624,11,640.57,0.20,46,East
115862,29777,13,1286.27,0.15,11,West
115863,12844,59,148.32,0.10,36,West
115864,89513,2,802.36,0.20,40,West
115865,7258,76,620.10,0.20,11,South
115866,43336,39,259.06,0.05,15,West
115867,63476,92,585.58,0.10,18,South
115868,43548,57,254.60,0.05,24,South
115869,34370,4,868.57,0.20,26,South
115870,26113,64,653.54,0.00,15,North
115871,71437,56,561.90,0.20,33,Central
115872,31882,70,945.09,0.00,5,East
115873,90836,80,578.19,0.05,35,West
115874,92317,4,866.93,0.25,8,South
115875,64508,25,418.17,0.00,41,East
115876,50037,35,186.45,0.10,41,West
115877,69169,26,549.15,0.00,29,North
115878,93624,21,1237.35,0.15,26,Central
115879,66345,46,1147.43,0.20,43,South
115880,65444,11,1187.85,0.05,19,North
115881,8874,23,933.25,0.15,17,South
115882,70988,74,323.92,0.25,5,East
115883,50624,89,344.35,0.00,16,West
115884,66116,88,735.58,0.15,42,East
115885,9082,75,20.83,0.30,35,East
115886,46721,48,65.11,0.15,2,South
115887,79327,58,1296.78,0.15,16,South
115888,57546,13,639.20,0.05,21,North
115889,79477,2,1156.27,0.05,16,East
115890,6219,83,426.96,0.00,41,North
115891,53068,11,265.92,0.30,29,East
115892,91313,93,92.80,0.15,40,North
115893,73569,6,527.56,0.25,26,South
115894,20485,1,64.19,0.00,29,South
115895,86794,29,879.42,0.20,23,East
115896,62694,57,1288.00,0.15,26,South
115897,18455,11,1038.64,0.20,33,East
115898,90930,60,1146.52,0.30,6,East
115899,86297,31,1075.08,0.30,23,West
115900,60414,71,1334.37,0.10,31,South
115901,87511,17,1011.68,0.00,26,South
115902,52454,39,726.24,0.15,49,East
115903,97033,75,409.64,0.20,28,North
115904,20739,79,1356.26,0.30,17,East
115905,65471,24,175.88,0.20,45,South
115906,20981,43,728.45,0.30,35,Central
115907,50772,10,977.35,0.10,30,West
115908,17710,22,128.54,0.05,49,Central
115909,32974,15,977.82,0.30,49,East
115910,64021,2,701.29,0.15,48,Central
115911,53041,78,626.27,0.05,50,West
115912,80693,5,43.19,0.25,41,North
115913,90611,26,1271.89,0.15,29,North
115914,21919,64,1231.52,0.25,4,Central
115915,690,13,698.99,0.10,48,West
115916,78374,8,449.55,0.15,15,West
115917,80465,38,1424.11,0.00,29,East
115918,5870,27,521.01,0.20,18,North
115919,41940,57,128.20,0.25,33,Central
115920,13492,32,1325.43,0.25,35,West
115921,54539,51,1406.78,0.05,49,Central
115922,20962,13,851.32,0.10,23,North
115923,68423,38,194.60,0.10,34,Central
115924,3186,27,945.02,0.30,45,East
115925,95540,50,1123.86,0.20,30,North
115926,49496,67,914.03,0.00,47,North
115927,4972,5,750.95,0.30,50,West
115928,91471,98,1159.30,0.20,12,Central
115929,87592,3,274.52,0.20,21,West
115930,71834,65,1111.61,0.00,14,North
115931,28656,90,321.66,0.00,27,Central
115932,52821,20,225.86,0.20,43,South
115933,49834,74,28.13,0.00,25,North
115934,99422,34,700.98,0.30,44,East
115935,99646,71,1252.18,0.00,14,South
115936,51153,23,679.25,0.25,29,West
115937,20486,76,8.26,0.00,44,West
115938,52978,68,1299.67,0.30,22,West
115939,34709,85,380.31,0.30,30,Central
115940,44349,82,518.49,0.30,50,South
115941,50302,43,778.38,0.00,17,West
115942,51874,41,799.10,0.15,16,North
115943,27164,78,1400.37,0.00,47,West
115944,83100,91,897.07,0.00,34,East
115945,46866,36,1332.93,0.15,25,North
